Date,Open,High,Low,Close,Adj Close,Volume
3/19/2019,5.26,5.81,5.22,5.48,5.48,17678600
3/20/2019,5.1,5.32,4.92,5.07,5.07,11779000
3/21/2019,4.92,5.18,4.75,5.02,5.02,9494400
3/22/2019,4.89,5,4.75,4.77,4.77,5627800
3/25/2019,4.77,5.06,4.77,4.88,4.88,5086400
3/26/2019,5,5.08,4.85,4.91,4.91,3823000
3/27/2019,4.93,4.96,4.46,4.62,4.62,6811200
3/28/2019,4.69,4.85,4.46,4.78,4.78,5033600
3/29/2019,4.81,4.92,4.77,4.82,4.82,2690500
4/1/2019,4.89,4.89,4.73,4.83,4.83,2077900
4/2/2019,4.77,4.79,4.67,4.7,4.7,2182200
4/3/2019,4.64,4.74,4.5,4.52,4.52,2948200
4/4/2019,4.5,4.51,4.19,4.23,4.23,4697600
4/5/2019,4.3,4.48,4.25,4.39,4.39,4084800
4/8/2019,4.41,4.42,4.25,4.29,4.29,1904900
4/9/2019,4.27,4.27,4.04,4.1,4.1,3039700
4/10/2019,4.07,4.39,4.06,4.39,4.39,3570100
4/11/2019,4.38,4.47,4.15,4.17,4.17,2540700
4/12/2019,4.2,4.38,4.19,4.2,4.2,2285100
4/15/2019,4.17,4.19,3.9,3.99,3.99,3740500
4/16/2019,4.09,4.13,3.95,3.95,3.95,2926400
4/17/2019,4,4.04,3.92,4.01,4.01,2577100
4/18/2019,4.05,4.08,3.91,3.91,3.91,2150900
4/22/2019,4.03,4.18,3.94,4.18,4.18,2752000
4/23/2019,4.19,4.26,4.12,4.21,4.21,2078300
4/24/2019,4.21,4.35,4.14,4.33,4.33,2417500
4/25/2019,4.31,4.34,4.17,4.2,4.2,1748100
4/26/2019,4.24,4.27,4.18,4.23,4.23,1710200
4/29/2019,4.24,4.46,4.16,4.36,4.36,3427500
4/30/2019,4.38,4.57,4.35,4.48,4.48,3884600
5/1/2019,4.53,4.63,4.42,4.47,4.47,2302300
5/2/2019,4.37,4.45,4.14,4.23,4.23,2770800
5/3/2019,4.32,4.43,4.27,4.35,4.35,2025800
5/6/2019,4.17,4.36,4.16,4.34,4.34,1552500
5/7/2019,4.29,4.35,4.21,4.26,4.26,1150600
5/8/2019,4.26,4.32,4.22,4.28,4.28,1099600
5/9/2019,4.27,4.28,4.03,4.04,4.04,2106400
5/10/2019,4.02,4.045,3.83,3.98,3.98,4743800
5/13/2019,3.86,3.91,3.81,3.85,3.85,1726500
5/14/2019,3.98,4.05,3.81,3.83,3.83,2949600
5/15/2019,3.86,3.96,3.74,3.88,3.88,3268800
5/16/2019,3.9,3.96,3.88,3.9,3.9,1238800
5/17/2019,3.91,3.96,3.85,3.89,3.89,1240100
5/21/2019,3.9,4.17,3.86,4.09,4.09,2452600
5/22/2019,4.13,4.28,4.08,4.21,4.21,3082100
5/23/2019,4.18,4.2,3.97,4.05,4.05,1781000
5/24/2019,4.09,4.13,4,4.01,4.01,1389600
5/27/2019,4.05,4.07,4,4.03,4.03,563200
5/28/2019,4.02,4.1,3.97,4.07,4.07,2219200
5/29/2019,3.97,4.02,3.86,3.91,3.91,1691000
5/30/2019,3.92,3.95,3.71,3.74,3.74,1352400
5/31/2019,3.69,3.7,3.5,3.51,3.51,1653600
6/3/2019,3.55,3.57,3.37,3.41,3.41,2434800
6/4/2019,3.46,3.71,3.44,3.7,3.7,1768500
6/5/2019,3.76,3.77,3.57,3.6,3.6,1408100
6/6/2019,3.6,3.64,3.53,3.57,3.57,884500
6/7/2019,3.6,3.65,3.55,3.55,3.55,959700
6/10/2019,3.63,3.67,3.54,3.54,3.54,1289600
6/11/2019,3.59,3.6,3.36,3.4,3.4,1614100
6/12/2019,3.39,3.51,3.34,3.41,3.41,1880700
6/13/2019,3.43,3.46,3.34,3.37,3.37,931500
6/14/2019,3.35,3.36,3.2,3.25,3.25,1358800
6/17/2019,3.2,3.23,3.13,3.18,3.18,1032600
6/18/2019,3.19,3.37,3.19,3.34,3.34,1346600
6/19/2019,3.32,3.4,3.26,3.27,3.27,1217100
6/20/2019,3.31,3.42,3.28,3.35,3.35,1945900
6/21/2019,3.3,3.34,3.23,3.31,3.31,1227500
6/24/2019,3.25,3.28,3.16,3.2,3.2,973000
6/25/2019,3.15,3.2,3.1,3.1,3.1,773200
6/26/2019,3.12,3.2,3.1,3.16,3.16,386000
6/27/2019,3.19,3.31,3.18,3.18,3.18,924400
6/28/2019,3.23,3.27,3.18,3.23,3.23,536900
7/2/2019,3.25,3.29,3.19,3.19,3.19,1174300
7/3/2019,3.19,3.2,3.1,3.12,3.12,1050800
7/4/2019,3.13,3.16,3.1,3.11,3.11,303000
7/5/2019,3.1,3.37,3.09,3.37,3.37,1542200
7/8/2019,3.28,3.34,3.24,3.3,3.3,1368400
7/9/2019,3.3,3.37,3.21,3.33,3.33,862700
7/10/2019,3.39,3.4,3.27,3.27,3.27,643200
7/11/2019,3.26,3.28,3.2,3.21,3.21,511500
7/12/2019,3.21,3.24,3.09,3.11,3.11,905600
7/15/2019,3.1,3.22,3.06,3.13,3.13,1301900
7/16/2019,3.16,3.22,3.11,3.21,3.21,1072600
7/17/2019,3.2,3.3,3.19,3.28,3.28,975700
7/18/2019,3.27,3.29,3.21,3.29,3.29,764700
7/19/2019,3.3,3.3,3.2,3.24,3.24,580600
7/22/2019,3.21,3.21,3.11,3.11,3.11,749500
7/23/2019,3.09,3.12,2.99,3.02,3.02,1189300
7/24/2019,2.97,2.98,2.89,2.9,2.9,1283800
7/25/2019,2.93,3,2.79,2.82,2.82,1419800
7/26/2019,2.78,2.83,2.67,2.75,2.75,1322600
7/29/2019,2.77,2.8,2.64,2.79,2.79,941100
7/30/2019,2.79,3.04,2.72,2.95,2.95,1852200
7/31/2019,2.99,3.07,2.97,3.02,3.02,1136400
8/1/2019,3.03,3.05,2.82,2.87,2.87,971000
8/2/2019,2.98,3.12,2.96,3.09,3.09,1463500
8/6/2019,3.14,3.3,3.13,3.18,3.18,1525700
8/7/2019,3.37,3.47,3.265,3.43,3.43,3141700
8/8/2019,3.49,3.51,3.35,3.36,3.36,1566300
8/9/2019,3.39,3.44,3.27,3.44,3.44,2211800
8/12/2019,3.5,3.6,3.36,3.56,3.56,1785800
8/13/2019,3.59,3.69,3.47,3.64,3.64,1876500
8/14/2019,3.18,3.29,3.06,3.12,3.12,3787400
8/15/2019,3.05,3.22,2.95,2.97,2.97,2215100
8/16/2019,3.03,3.2,3.01,3.15,3.15,1414900
8/19/2019,3.21,3.245,3.085,3.19,3.19,1005000
8/20/2019,3.17,3.19,3.13,3.19,3.19,547200
8/21/2019,3.2,3.32,3.15,3.32,3.32,993000
8/22/2019,3.28,3.31,3.17,3.24,3.24,1173300
8/23/2019,3.125,3.17,3.115,3.15,3.15,1082300
8/26/2019,3.16,3.2,3.115,3.18,3.18,767500
8/27/2019,3.2,3.2,3.035,3.06,3.06,973500
8/28/2019,3.01,3.11,2.93,3.11,3.11,1205300
8/29/2019,3.13,3.24,3.11,3.23,3.23,916300
8/30/2019,3.23,3.37,3.2,3.36,3.36,1449700
9/3/2019,3.36,3.53,3.35,3.51,3.51,1587900
9/4/2019,3.01,3.04,2.9,2.93,2.93,8456900
9/5/2019,2.96,2.975,2.86,2.94,2.94,3271100
9/6/2019,2.95,3.03,2.88,2.99,2.99,3871000
9/9/2019,3.06,3.07,2.76,2.76,2.76,2909500
9/10/2019,2.81,2.81,2.59,2.59,2.59,3042600
9/11/2019,2.63,2.75,2.51,2.72,2.72,2294400
9/12/2019,2.7,2.73,2.65,2.7,2.7,1103000
9/13/2019,2.7,2.71,2.6,2.61,2.61,1514000
9/16/2019,2.63,2.63,2.43,2.45,2.45,2957500
9/17/2019,2.46,2.48,2.24,2.34,2.34,2534000
