Date,Open,High,Low,Close,Adj Close,Volume
3/20/2019,167.410004,171.880005,166.770004,170.399994,170.399994,330100
3/21/2019,169.429993,177.369995,168,176,176,478400
3/22/2019,175.899994,176.490005,167.229996,168.830002,168.830002,540800
3/25/2019,168.75,169.649994,162.600006,165.020004,165.020004,370600
3/26/2019,166.229996,167.440002,163.509995,166.960007,166.960007,223700
3/27/2019,166.539993,168.199997,162.339996,163.720001,163.720001,209500
3/28/2019,165.559998,166.889999,162.509995,164.389999,164.389999,252600
3/29/2019,164.940002,169.220001,163.080002,168.570007,168.570007,306800
4/1/2019,169.539993,171.740005,167.779999,168.139999,168.139999,378800
4/2/2019,168.399994,169.990005,164.960007,165.649994,165.649994,256000
4/3/2019,166.550003,166.960007,163.520004,165.050003,165.050003,238700
4/4/2019,165.100006,166.800003,159.020004,161.710007,161.710007,323900
4/5/2019,161.869995,166.289993,161.360001,165.279999,165.279999,415500
4/8/2019,165.759995,167.889999,165.380005,167.539993,167.539993,368300
4/9/2019,172.75,174,167.690002,168.610001,168.610001,592200
4/10/2019,168.649994,173.960007,168.050003,172.320007,172.320007,437300
4/11/2019,171.559998,173.080002,169.619995,171.839996,171.839996,316000
4/12/2019,172.220001,172.419998,165.809998,167.820007,167.820007,409600
4/15/2019,167.850006,168.990005,162.880005,164.389999,164.389999,419400
4/16/2019,164.419998,165.229996,160.610001,162.770004,162.770004,320600
4/17/2019,162.820007,163.179993,155.339996,155.740005,155.740005,608600
4/18/2019,157.720001,158,151.320007,155.869995,155.869995,467500
4/22/2019,155.899994,163.149994,155.869995,161.979996,161.979996,462500
4/23/2019,161.559998,167.429993,160.639999,165.559998,165.559998,399300
4/24/2019,165.919998,166.050003,160.259995,161.029999,161.029999,236700
4/25/2019,159.080002,163.410004,157.300003,162.449997,162.449997,245800
4/26/2019,162.800003,169.289993,162.300003,167.399994,167.399994,280100
4/29/2019,168.100006,173,167.309998,171.949997,171.949997,315100
4/30/2019,172.259995,172.399994,167.369995,169.309998,169.309998,182700
5/1/2019,170.139999,171.020004,163.190002,165.990005,165.990005,303700
5/2/2019,165,173.419998,163.720001,173.160004,173.160004,364400
5/3/2019,172.190002,175.880005,170.300003,175.5,175.5,435600
5/6/2019,172.130005,181.279999,171.559998,180.089996,180.089996,1189900
5/7/2019,195.75,196,181.5,182.729996,182.729996,1938600
5/8/2019,185.539993,186.360001,183.5,185.490005,185.490005,484200
5/9/2019,182.5,183.520004,178.529999,182.759995,182.759995,416600
5/10/2019,182.320007,182.320007,174.610001,178.309998,178.309998,589300
5/13/2019,174,176.229996,172.5,173.059998,173.059998,468200
5/14/2019,174.860001,178.410004,173.059998,176.839996,176.839996,323200
5/15/2019,175.580002,180.149994,175.110001,178.979996,178.979996,441000
5/16/2019,179.860001,182.539993,178.899994,180.600006,180.600006,330000
5/17/2019,179.899994,180.75,174.020004,175.050003,175.050003,410100
5/20/2019,174.229996,179.199997,171.710007,178.880005,178.880005,451100
5/21/2019,180,186.270004,179.279999,184,184,571300
5/22/2019,184.360001,188.759995,181.270004,187.210007,187.210007,358000
5/23/2019,185.960007,185.960007,179.350006,184.690002,184.690002,358600
5/24/2019,185.190002,187.690002,181.5,183.619995,183.619995,316600
5/28/2019,183.020004,186.710007,180.570007,181.220001,181.220001,314100
5/29/2019,179.580002,181.509995,176.130005,181.009995,181.009995,427700
5/30/2019,180.800003,181.559998,175.5,176.529999,176.529999,318300
5/31/2019,173.860001,177.559998,172,173.240005,173.240005,454000
6/3/2019,173.169998,178.300003,172.5,175.639999,175.639999,272600
6/4/2019,177.289993,182.050003,176.800003,181.190002,181.190002,273000
6/5/2019,181.229996,181.610001,176.190002,177.990005,177.990005,207000
6/6/2019,178.610001,179.800003,174.289993,175.740005,175.740005,178600
6/7/2019,175.899994,177.679993,170.639999,171.740005,171.740005,526800
6/10/2019,173.699997,175.699997,172.339996,174.369995,174.369995,202800
6/11/2019,175.270004,179.740005,173.669998,178.210007,178.210007,294600
6/12/2019,177.509995,178.630005,171.899994,176.710007,176.710007,261300
6/13/2019,175.649994,178.029999,175.229996,175.740005,175.740005,149900
6/14/2019,175.690002,175.690002,170.25,170.880005,170.880005,314600
6/17/2019,171.820007,172.070007,167.910004,170.320007,170.320007,445500
6/18/2019,170.580002,177.339996,170.580002,176,176,298000
6/19/2019,175.770004,177.169998,174.130005,175.820007,175.820007,185400
6/20/2019,177.720001,179.149994,175.369995,175.800003,175.800003,227700
6/21/2019,174.970001,175.429993,172.149994,173.630005,173.630005,341100
6/24/2019,174,175.279999,169.139999,172.270004,172.270004,291700
6/25/2019,172.470001,174.360001,170.520004,171.789993,171.789993,155200
6/26/2019,173.309998,173.309998,168.119995,168.699997,168.699997,202700
6/27/2019,168.350006,170.440002,164.619995,170.199997,170.199997,357500
6/28/2019,171.25,173.300003,169.850006,172.389999,172.389999,256700
7/1/2019,175.419998,175.419998,171.619995,172.639999,172.639999,289200
7/2/2019,172.600006,172.699997,169.270004,170.839996,170.839996,270500
7/3/2019,171.320007,176.190002,169.759995,175.770004,175.770004,154900
7/5/2019,174.009995,178.5,171.5,172,172,360900
7/8/2019,172,173.399994,168.649994,173.149994,173.149994,331500
7/9/2019,173,178.300003,172.410004,177.820007,177.820007,372700
7/10/2019,178,180.75,172.229996,172.699997,172.699997,451900
7/11/2019,174.100006,174.800003,169.300003,174.630005,174.630005,453900
7/12/2019,173.710007,173.710007,169.720001,172.449997,172.449997,215400
7/15/2019,171.199997,171.210007,166.960007,167.660004,167.660004,363100
7/16/2019,168.369995,168.720001,165.5,166.240005,166.240005,247300
7/17/2019,167,167,161.520004,163,163,369100
7/18/2019,162.649994,166.5,162.509995,166.009995,166.009995,270100
7/19/2019,167.360001,167.990005,164.070007,165.460007,165.460007,294000
7/22/2019,166.139999,166.520004,162.660004,163.110001,163.110001,319800
7/23/2019,162.5,163.399994,158.059998,161.429993,161.429993,385400
7/24/2019,160.910004,163.800003,160.130005,161.940002,161.940002,256700
7/25/2019,162,164.539993,160.520004,161.100006,161.100006,349600
7/26/2019,162.720001,166.979996,162.509995,166.309998,166.309998,361700
7/29/2019,168.889999,168.889999,163.770004,165.910004,165.910004,252400
7/30/2019,165.259995,166.779999,163.279999,164.050003,164.050003,388200
7/31/2019,163.669998,165.860001,162.029999,162.300003,162.300003,369500
8/1/2019,162.720001,163.979996,157.199997,157.690002,157.690002,441300
8/2/2019,156.880005,159.529999,154.020004,155.720001,155.720001,418600
8/5/2019,153.029999,154.309998,147.910004,151.309998,151.309998,972100
8/6/2019,152.75,153.899994,149.039993,152.419998,152.419998,811400
8/7/2019,167.979996,168.449997,157,166.369995,166.369995,2147800
8/8/2019,169.550003,175.350006,167.610001,169.5,169.5,1145100
8/9/2019,168.5,172.119995,166.399994,166.979996,166.979996,725800
8/12/2019,166.589996,166.589996,159.160004,159.380005,159.380005,455100
8/13/2019,158,162.130005,157.429993,159.820007,159.820007,473400
8/14/2019,158,158.259995,153.75,155.119995,155.119995,364000
8/15/2019,155.779999,156.770004,151.139999,152.919998,152.919998,286700
8/16/2019,154.100006,155.990005,152.940002,154.190002,154.190002,274700
8/19/2019,156.419998,156.990005,153.75,154.169998,154.169998,245000
8/20/2019,154.649994,155.770004,148.820007,150.850006,150.850006,329100
8/21/2019,151.75,155.259995,151.179993,152.860001,152.860001,325400
8/22/2019,152.509995,152.940002,146.330002,147.350006,147.350006,626600
8/23/2019,145.570007,149.179993,144.970001,145.460007,145.460007,296300
8/26/2019,146.490005,147.25,136.110001,140.270004,140.270004,1003600
8/27/2019,140.690002,142.75,137.759995,138.080002,138.080002,368500
8/28/2019,138,140.529999,136.289993,139.410004,139.410004,215900
8/29/2019,141.25,143.479996,140,142.470001,142.470001,265400
8/30/2019,143.740005,143.990005,140.339996,142.410004,142.410004,218000
9/3/2019,140.929993,143.399994,139.210007,142.940002,142.940002,229500
9/4/2019,141.990005,141.990005,132.350006,133.910004,133.910004,865600
9/5/2019,134.869995,137.240005,133.639999,136.520004,136.520004,434800
9/6/2019,136.660004,140.389999,134.039993,139.440002,139.440002,449500
9/9/2019,139.970001,141.809998,135.139999,135.259995,135.259995,378900
9/10/2019,134.449997,142.979996,132.779999,142.300003,142.300003,805100
9/11/2019,143,151.350006,142.300003,150.259995,150.259995,718900
9/12/2019,150.440002,151.059998,142.089996,142.419998,142.419998,586700
9/13/2019,142.820007,145,140.149994,141.009995,141.009995,379000
9/16/2019,140.100006,142.270004,136.960007,137.029999,137.029999,341000
9/17/2019,137.199997,138.389999,135.949997,137.639999,137.639999,393200
9/18/2019,136.449997,138.860001,134.75,135.720001,135.720001,646000
